"","site","year","f_gup_1","m_gup_1","f_gup_2","m_gup_2","f_midgup_1","m_midgup_1","f_midgup_2","m_midgup_2","f_maturity_1","m_maturity_1","f_maturity_2","m_maturity_2","f_peak_1","m_peak_1","f_peak_2","m_peak_2","f_sene_1","m_sene_1","f_sene_2","m_sene_2","f_midgdown_1","m_midgdown_1","f_midgdown_2","m_midgdown_2","f_dormancy_1","m_dormancy_1","f_dormancy_2","m_dormancy_2","f_gppmin_1","m_EVImin_1","f_gppmin_2","m_EVImin_2","f_gppamp_1","m_EVIamp_1","f_gppamp_2","m_EVIamp_2","f_gpparea_1","m_EVIarea_1","f_gpparea_2","m_EVIarea_2","IGBP","miss","miss45"
"502","NL-Hor","2008",13970,13936,NA,NA,14002,13986,NA,NA,14032,14034,NA,NA,14050,14054,NA,NA,14066,14122,NA,NA,14099,14168,NA,NA,14166,14216,NA,NA,0,0.2015,NA,NA,11,0.4125,NA,NA,587.2,31.3,NA,NA,"GRA",FALSE,FALSE
"503","NL-Hor","2009",14320,14327,NA,NA,14346,14352,NA,NA,14367,14389,NA,NA,14380,14451,NA,NA,14395,14483,NA,NA,14504,14561,NA,NA,14532,14608,NA,NA,0,0.2138,NA,NA,7,0.3804,NA,NA,254,36.5,NA,NA,"GRA",FALSE,FALSE
"504","NL-Hor","2010",14707,14674,NA,NA,14738,14716,NA,NA,14774,14767,NA,NA,14797,14799,NA,NA,14816,14826,NA,NA,14853,14913,NA,NA,14908,14949,NA,NA,0,0.12,NA,NA,9,0.5007,NA,NA,575.2,42.1,NA,NA,"GRA",FALSE,FALSE
"505","NL-Hor","2011",15056,15054,NA,NA,15077,15080,NA,NA,15100,15119,NA,NA,15124,15202,NA,NA,15139,15230,NA,NA,15219,15278,NA,NA,15279,15309,NA,NA,0,0.2218,NA,NA,7,0.3806,NA,NA,344.7,45.5,NA,NA,"GRA",FALSE,FALSE
"506","NL-Loo","2002",11724,11739,NA,NA,11783,11811,NA,NA,11863,11865,NA,NA,11886,11883,NA,NA,11928,11906,NA,NA,11964,11967,NA,NA,12012,12025,NA,NA,1,0.247,NA,NA,8,0.1252,NA,NA,805.4,10,NA,NA,"ENF",FALSE,FALSE
"507","NL-Loo","2003",12097,12126,NA,NA,12155,12183,NA,NA,12198,12213,NA,NA,12217,12229,NA,NA,12255,12268,NA,NA,12318,12317,NA,NA,12366,12384,NA,NA,1,0.2446,NA,NA,9,0.1105,NA,NA,610.1,6.7,NA,NA,"ENF",FALSE,FALSE
"508","NL-Loo","2008",13943,13957,NA,NA,13998,14017,NA,NA,14057,14055,NA,NA,14087,14070,NA,NA,14106,14090,NA,NA,14150,14177,NA,NA,14199,14203,NA,NA,1,0.2592,NA,NA,9,0.1216,NA,NA,762.8,7.7,NA,NA,"ENF",FALSE,FALSE
"509","NL-Loo","2009",14305,14296,NA,NA,14341,14365,NA,NA,14415,14417,NA,NA,14445,14449,NA,NA,14473,14472,NA,NA,14509,14539,NA,NA,14561,14582,NA,NA,1,0.2573,NA,NA,9,0.1208,NA,NA,916.6,11,NA,NA,"ENF",FALSE,FALSE
"510","NL-Loo","2010",14676,14669,NA,NA,14703,14727,NA,NA,14773,14787,NA,NA,14812,14809,NA,NA,14836,14855,NA,NA,14879,14902,NA,NA,14923,14947,NA,NA,1,0.2399,NA,NA,9,0.131,NA,NA,872,11.3,NA,NA,"ENF",FALSE,FALSE
"511","NL-Loo","2012",15403,15444,NA,NA,15460,15495,NA,NA,15521,15522,NA,NA,15552,15537,NA,NA,15575,15562,NA,NA,15612,15630,NA,NA,15654,15676,NA,NA,1,0.2654,NA,NA,9,0.1304,NA,NA,854.2,6.9,NA,NA,"ENF",FALSE,FALSE
"512","RU-Che","2002",11734,11849,NA,NA,11774,11865,NA,NA,11820,11887,NA,NA,11846,11905,NA,NA,11871,11920,NA,NA,11914,11937,NA,NA,11935,11948,NA,NA,0,0.1418,NA,NA,6,0.2502,NA,NA,463.3,10.1,NA,NA,"WET",FALSE,FALSE
"513","RU-Che","2004",12561,12575,NA,NA,12579,12591,NA,NA,12601,12610,NA,NA,12616,12624,NA,NA,12632,12642,NA,NA,12653,12665,NA,NA,12669,12691,NA,NA,0,0.12,NA,NA,4,0.263,NA,NA,152.1,9.1,NA,NA,"WET",FALSE,FALSE
"514","RU-Cok","2003",12216,12223,NA,NA,12236,12237,NA,NA,12254,12256,NA,NA,12265,12269,NA,NA,12274,12282,NA,NA,12290,12302,NA,NA,12307,12322,NA,NA,0,0.1201,NA,NA,5,0.2602,NA,NA,157.1,8.4,NA,NA,"OSH",FALSE,FALSE
"515","RU-Cok","2004",12467,12490,NA,NA,12505,12497,NA,NA,12552,12511,NA,NA,12592,12525,NA,NA,12614,12543,NA,NA,12646,12559,NA,NA,12676,12568,NA,NA,0,0.12,NA,NA,6,0.1073,NA,NA,498.8,0.1,NA,NA,"OSH",FALSE,FALSE
"516","RU-Cok","2005",12834,12865,NA,NA,12872,12957,NA,NA,12915,12977,NA,NA,12944,12990,NA,NA,12972,13005,NA,NA,13016,13024,NA,NA,13071,13041,NA,NA,0,0.1978,NA,NA,6,0.1842,NA,NA,453.9,11.2,NA,NA,"OSH",FALSE,FALSE
"517","RU-Cok","2006",13198,13238,NA,NA,13235,13323,NA,NA,13286,13345,NA,NA,13311,13359,NA,NA,13336,13371,NA,NA,13406,13385,NA,NA,13447,13399,NA,NA,0,0.1271,NA,NA,5,0.2452,NA,NA,364.9,13.4,NA,NA,"OSH",FALSE,FALSE
"518","RU-Cok","2007",13565,13618,NA,NA,13598,13688,NA,NA,13639,13713,NA,NA,13716,13731,NA,NA,13730,13749,NA,NA,13751,13773,NA,NA,13771,13792,NA,NA,0,0.1555,NA,NA,4,0.219,NA,NA,481.1,11.3,NA,NA,"OSH",FALSE,FALSE
"519","RU-Cok","2008",14045,14048,NA,NA,14064,14064,NA,NA,14082,14088,NA,NA,14094,14104,NA,NA,14104,14117,NA,NA,14119,14136,NA,NA,14134,14156,NA,NA,0,0.12,NA,NA,5,0.2937,NA,NA,176.1,11.6,NA,NA,"OSH",FALSE,FALSE
"520","RU-Cok","2009",14401,14407,NA,NA,14419,14423,NA,NA,14438,14444,NA,NA,14450,14458,NA,NA,14463,14473,NA,NA,14487,14493,NA,NA,14532,14519,NA,NA,0,0.1726,NA,NA,4,0.2465,NA,NA,137,8.7,NA,NA,"OSH",FALSE,FALSE
"521","RU-Cok","2010",14664,14728,NA,NA,14701,14784,NA,NA,14732,14812,NA,NA,14751,14829,NA,NA,14780,14845,NA,NA,14849,14869,NA,NA,14869,14889,NA,NA,0,0.12,NA,NA,5,0.2866,NA,NA,259.8,15.6,NA,NA,"OSH",FALSE,FALSE
"522","RU-Cok","2011",15027,15072,NA,NA,15065,15156,NA,NA,15106,15175,NA,NA,15127,15187,NA,NA,15162,15199,NA,NA,15212,15219,NA,NA,15265,15235,NA,NA,0,0.1736,NA,NA,6,0.2298,NA,NA,379.7,9.4,NA,NA,"OSH",FALSE,FALSE
"523","RU-Cok","2012",15399,15438,NA,NA,15429,15508,NA,NA,15454,15536,NA,NA,15500,15551,NA,NA,15539,15572,NA,NA,15574,15607,NA,NA,15597,15625,NA,NA,0,0.1704,NA,NA,5,0.2241,NA,NA,365.4,13,NA,NA,"OSH",FALSE,FALSE
"524","RU-Fyo","2001",11413,11430,NA,NA,11442,11453,NA,NA,11480,11496,NA,NA,11498,11529,NA,NA,11513,11550,NA,NA,11561,11583,NA,NA,11619,11613,NA,NA,0,0.1772,NA,NA,12,0.2557,NA,NA,686.6,18.6,NA,NA,"ENF",FALSE,FALSE
"525","RU-Fyo","2002",11797,11798,NA,NA,11825,11819,NA,NA,11854,11844,NA,NA,11870,11866,NA,NA,11889,11892,NA,NA,11917,11949,NA,NA,11974,11964,NA,NA,0,0.1844,NA,NA,10,0.2919,NA,NA,501,14.4,NA,NA,"ENF",FALSE,FALSE
"526","RU-Fyo","2003",12146,12171,NA,NA,12170,12190,NA,NA,12228,12212,NA,NA,12255,12230,NA,NA,12285,12258,NA,NA,12319,12319,NA,NA,12343,12365,NA,NA,0,0.1863,NA,NA,9,0.2594,NA,NA,708.6,10.7,NA,NA,"ENF",FALSE,FALSE
"527","RU-Fyo","2004",12502,12512,NA,NA,12542,12549,NA,NA,12578,12597,NA,NA,12595,12624,NA,NA,12631,12644,NA,NA,12675,12676,NA,NA,12719,12692,NA,NA,0,0.1489,NA,NA,10,0.2773,NA,NA,570.5,22.9,NA,NA,"ENF",FALSE,FALSE
"528","RU-Fyo","2005",12877,12882,NA,NA,12912,12922,NA,NA,12939,12952,NA,NA,12961,12971,NA,NA,12992,12997,NA,NA,13049,13051,NA,NA,13079,13105,NA,NA,0,0.1709,NA,NA,11,0.3233,NA,NA,573.7,17.6,NA,NA,"ENF",FALSE,FALSE
"529","RU-Fyo","2006",13242,13173,NA,NA,13271,13279,NA,NA,13311,13308,NA,NA,13332,13331,NA,NA,13368,13365,NA,NA,13400,13401,NA,NA,13440,13431,NA,NA,0,0.12,NA,NA,10,0.3629,NA,NA,619.2,27.2,NA,NA,"ENF",FALSE,FALSE
"530","RU-Fyo","2007",13591,13629,NA,NA,13651,13649,NA,NA,13677,13669,NA,NA,13692,13685,NA,NA,13711,13712,NA,NA,13762,13765,NA,NA,13804,13791,NA,NA,0,0.2188,NA,NA,12,0.2416,NA,NA,630.9,9.6,NA,NA,"ENF",FALSE,FALSE
"531","RU-Fyo","2008",13974,13991,NA,NA,14009,14011,NA,NA,14041,14036,NA,NA,14059,14053,NA,NA,14091,14118,NA,NA,14135,14139,NA,NA,14175,14160,NA,NA,0,0.2187,NA,NA,10,0.2171,NA,NA,570.2,9.3,NA,NA,"ENF",FALSE,FALSE
"532","RU-Fyo","2009",14347,14352,NA,NA,14372,14383,NA,NA,14403,14408,NA,NA,14439,14428,NA,NA,14463,14455,NA,NA,14500,14498,NA,NA,14538,14531,NA,NA,0,0.1941,NA,NA,11,0.3235,NA,NA,775.7,17,NA,NA,"ENF",FALSE,FALSE
"533","RU-Fyo","2010",14694,14716,NA,NA,14740,14739,NA,NA,14775,14760,NA,NA,14789,14781,NA,NA,14801,14803,NA,NA,14825,14846,NA,NA,14903,14884,NA,NA,0,0.1946,NA,NA,12,0.2694,NA,NA,695.5,12.9,NA,NA,"ENF",FALSE,FALSE
"534","RU-Fyo","2011",15072,15095,NA,NA,15104,15112,NA,NA,15140,15131,NA,NA,15164,15148,NA,NA,15185,15198,NA,NA,15223,15238,NA,NA,15264,15285,NA,NA,0,0.2371,NA,NA,11,0.2227,NA,NA,659.5,8.8,NA,NA,"ENF",FALSE,FALSE
"535","RU-Fyo","2012",15437,15363,NA,NA,15462,15464,NA,NA,15505,15498,NA,NA,15523,15526,NA,NA,15539,15546,NA,NA,15567,15591,NA,NA,15640,15612,NA,NA,0,0.12,NA,NA,11,0.3188,NA,NA,617.8,27.7,NA,NA,"ENF",FALSE,FALSE
"536","RU-Fyo","2013",15810,15816,NA,NA,15831,15835,NA,NA,15869,15858,NA,NA,15893,15876,NA,NA,15913,15930,NA,NA,15961,15972,NA,NA,16007,15995,NA,NA,0,0.1518,NA,NA,10,0.3142,NA,NA,592.7,14,NA,NA,"ENF",FALSE,FALSE
"537","RU-Fyo","2014",16158,16142,NA,NA,16196,16197,NA,NA,16225,16222,NA,NA,16244,16288,NA,NA,16263,16311,NA,NA,16322,16348,NA,NA,16357,16373,NA,NA,0,0.1843,NA,NA,11,0.2418,NA,NA,594.6,23.7,NA,NA,"ENF",FALSE,FALSE
"538","RU-Ha1","2002",11694,11845,NA,NA,11739,11869,NA,NA,11795,11891,NA,NA,11835,11903,NA,NA,11869,11919,NA,NA,11936,11950,NA,NA,11963,11974,NA,NA,0,0.12,NA,NA,5,0.1845,NA,NA,447.2,6.9,NA,NA,"GRA",FALSE,FALSE
"539","RU-Ha1","2003",12171,12184,NA,NA,12197,12202,NA,NA,12218,12223,NA,NA,12235,12242,NA,NA,12270,12266,NA,NA,12301,12308,NA,NA,12324,12333,NA,NA,0,0.12,NA,NA,5,0.2402,NA,NA,239.6,9.8,NA,NA,"GRA",FALSE,FALSE
"540","RU-Ha1","2004",12545,12550,NA,NA,12563,12568,NA,NA,12583,12588,NA,NA,12597,12601,NA,NA,12613,12619,NA,NA,12645,12654,NA,NA,12682,12689,NA,NA,0,0.12,NA,NA,7,0.2537,NA,NA,266.3,8.7,NA,NA,"GRA",FALSE,FALSE
"541","SD-Dem","2008",14063,14070,NA,NA,14080,14085,NA,NA,14097,14102,NA,NA,14109,14116,NA,NA,14121,14133,NA,NA,14146,14158,NA,NA,14167,14199,NA,NA,0,0.1581,NA,NA,6,0.1484,NA,NA,214.2,5.3,NA,NA,"SAV",FALSE,FALSE
"542","SD-Dem","2009",14436,14436,NA,NA,14453,14455,NA,NA,14472,14478,NA,NA,14484,14493,NA,NA,14496,14510,NA,NA,14517,14532,NA,NA,14535,14564,NA,NA,0,0.1374,NA,NA,5,0.1568,NA,NA,172.2,6.1,NA,NA,"SAV",FALSE,FALSE
"543","SN-Dhr","2010",14798,14799,NA,NA,14812,14817,NA,NA,14830,14839,NA,NA,14845,14855,NA,NA,14862,14873,NA,NA,14888,14898,NA,NA,14905,14926,NA,NA,1,0.144,NA,NA,13,0.3916,NA,NA,428.8,15.2,NA,NA,"SAV",FALSE,FALSE
"544","SN-Dhr","2011",15176,15167,NA,NA,15192,15188,NA,NA,15208,15208,NA,NA,15218,15221,NA,NA,15230,15235,NA,NA,15252,15258,NA,NA,15274,15288,NA,NA,2,0.1749,NA,NA,9,0.3138,NA,NA,327.8,11.5,NA,NA,"SAV",FALSE,FALSE
"545","SN-Dhr","2012",15519,15520,NA,NA,15536,15536,NA,NA,15555,15555,NA,NA,15569,15569,NA,NA,15587,15588,NA,NA,15618,15627,NA,NA,15641,15653,NA,NA,0,0.1465,NA,NA,10,0.3207,NA,NA,335.9,11,NA,NA,"SAV",FALSE,FALSE
"546","SN-Dhr","2013",15911,15890,NA,NA,15927,15911,NA,NA,15941,15935,NA,NA,15950,15949,NA,NA,15961,15963,NA,NA,15977,15982,NA,NA,15993,16004,NA,NA,3,0.1465,NA,NA,6,0.363,NA,NA,165,14.3,NA,NA,"SAV",FALSE,FALSE
"547","US-AR1","2009",14246,14351,NA,NA,14346,14367,NA,NA,14379,14384,NA,NA,14390,14397,NA,NA,14403,14413,NA,NA,14428,14456,NA,NA,14501,14553,NA,NA,1,0.1243,NA,NA,5,0.2041,NA,NA,352.2,6.5,NA,NA,"GRA",FALSE,FALSE
"548","US-AR1","2010",14672,14708,NA,NA,14773,14744,NA,NA,14801,14773,NA,NA,14813,14801,NA,NA,14825,14833,NA,NA,14842,14869,NA,NA,14905,14929,NA,NA,0,0.1308,NA,NA,7,0.2618,NA,NA,371.1,16.3,NA,NA,"GRA",FALSE,FALSE
"549","US-AR1","2012",15411,15409,NA,NA,15433,15429,NA,NA,15451,15450,NA,NA,15465,15464,NA,NA,15484,15478,NA,NA,15525,15506,NA,NA,15559,15617,NA,NA,0,0.1352,NA,NA,10,0.2411,NA,NA,384,9.4,NA,NA,"GRA",FALSE,FALSE
"550","US-AR2","2010",14703,14686,NA,NA,14728,14703,NA,NA,14750,14721,NA,NA,14762,14735,NA,NA,14779,14792,NA,NA,14799,14815,NA,NA,14833,14863,NA,NA,0,0.1748,NA,NA,6,0.1077,NA,NA,259.3,3.6,NA,NA,"GRA",FALSE,FALSE
"551","US-ARM","2003",12103,11991,NA,NA,12124,12129,NA,NA,12148,12150,NA,NA,12161,12162,NA,NA,12171,12176,NA,NA,12186,12196,NA,NA,12245,12252,NA,NA,1,0.2404,NA,NA,5,0.224,NA,NA,208.2,13.8,NA,NA,"CRO",FALSE,FALSE
"552","US-ARM","2004",12469,12349,NA,NA,12492,12367,NA,NA,12514,12514,NA,NA,12525,12526,NA,NA,12536,12539,NA,NA,12616,12558,NA,NA,12634,12671,NA,NA,1,0.251,NA,NA,6,0.1874,NA,NA,208.7,16.2,NA,NA,"CRO",FALSE,FALSE
"553","US-ARM","2007",13568,13563,NA,NA,13589,13585,NA,NA,13614,13605,NA,NA,13626,13619,NA,NA,13636,13632,NA,NA,13652,13648,NA,NA,13665,13663,NA,NA,0,0.1469,NA,NA,8,0.3703,NA,NA,320.4,15.3,NA,NA,"CRO",FALSE,FALSE
"554","US-ARM","2008",13950,13905,NA,NA,14028,13966,NA,NA,14046,13993,NA,NA,14057,14007,NA,NA,14068,14019,NA,NA,14086,14087,NA,NA,14103,14107,NA,NA,0,0.12,NA,NA,10,0.3002,NA,NA,526.4,15.5,NA,NA,"CRO",FALSE,FALSE
"555","US-ARM","2009",14200,14294,NA,NA,14315,14319,NA,NA,14343,14345,NA,NA,14355,14358,NA,NA,14367,14372,NA,NA,14387,14390,NA,NA,14402,14410,NA,NA,0,0.2574,NA,NA,6,0.1484,NA,NA,331.8,7,NA,NA,"CRO",FALSE,FALSE
"556","US-ARM","2010",14556,14552,NA,NA,14686,14577,NA,NA,14707,14708,NA,NA,14719,14721,NA,NA,14729,14735,NA,NA,14747,14756,NA,NA,14838,14828,NA,NA,0,0.2003,NA,NA,10,0.3425,NA,NA,486,29.5,NA,NA,"CRO",FALSE,FALSE
"557","US-ARM","2012",15352,15316,NA,NA,15386,15392,NA,NA,15416,15423,NA,NA,15433,15435,NA,NA,15447,15450,NA,NA,15468,15470,NA,NA,15485,15492,NA,NA,0,0.2362,NA,NA,8,0.3343,NA,NA,455.6,20.2,NA,NA,"CRO",FALSE,FALSE
"558","US-ARb","2005",12887,12873,NA,NA,12912,12902,NA,NA,12942,12942,NA,NA,12961,12973,NA,NA,12978,12996,NA,NA,13014,13051,NA,NA,13067,13084,NA,NA,0,0.1578,NA,NA,14,0.4151,NA,NA,718.4,29.5,NA,NA,"GRA",FALSE,FALSE
"559","US-ARb","2006",13255,13250,NA,NA,13273,13268,NA,NA,13291,13287,NA,NA,13304,13302,NA,NA,13319,13326,NA,NA,13347,13427,NA,NA,13421,13455,NA,NA,0,0.1716,NA,NA,8,0.2768,NA,NA,279.3,9.9,NA,NA,"GRA",FALSE,FALSE
"560","US-ARc","2005",12877,12871,NA,NA,12910,12900,NA,NA,12953,12937,NA,NA,12970,12963,NA,NA,12986,12989,NA,NA,13030,13052,NA,NA,13077,13084,NA,NA,0,0.1679,NA,NA,11,0.4021,NA,NA,677.4,25.8,NA,NA,"GRA",FALSE,FALSE
"561","US-ARc","2006",13256,13253,NA,NA,13273,13270,NA,NA,13292,13290,NA,NA,13305,13307,NA,NA,13324,13337,NA,NA,13353,13425,NA,NA,13431,13455,NA,NA,0,0.1816,NA,NA,9,0.2466,NA,NA,286.4,9.4,NA,NA,"GRA",FALSE,FALSE
"562","US-GBT","2002",11801,11837,NA,NA,11826,11852,NA,NA,11853,11869,NA,NA,11887,11882,NA,NA,11907,11900,NA,NA,11944,11925,NA,NA,11969,11950,NA,NA,0,0.1997,NA,NA,5,0.1238,NA,NA,320,3.9,NA,NA,"ENF",FALSE,FALSE
"563","US-GLE","2006",13273,13295,NA,NA,13289,13313,NA,NA,13308,13338,NA,NA,13328,13367,NA,NA,13375,13385,NA,NA,13409,13419,NA,NA,13433,13445,NA,NA,0,0.1419,NA,NA,7,0.1818,NA,NA,270.2,9.9,NA,NA,"ENF",FALSE,FALSE
"564","US-GLE","2007",13632,13658,NA,NA,13657,13675,NA,NA,13700,13695,NA,NA,13722,13712,NA,NA,13744,13736,NA,NA,13776,13782,NA,NA,13800,13809,NA,NA,0,0.1305,NA,NA,7,0.1956,NA,NA,466.3,7.9,NA,NA,"ENF",FALSE,FALSE
"565","US-GLE","2008",14013,14045,NA,NA,14033,14059,NA,NA,14062,14078,NA,NA,14081,14089,NA,NA,14114,14104,NA,NA,14144,14128,NA,NA,14165,14173,NA,NA,0,0.1976,NA,NA,5,0.1113,NA,NA,257.8,3.9,NA,NA,"ENF",FALSE,FALSE
"566","US-GLE","2009",14374,14394,NA,NA,14392,14416,NA,NA,14417,14438,NA,NA,14435,14452,NA,NA,14469,14469,NA,NA,14504,14508,NA,NA,14524,14584,NA,NA,0,0.1601,NA,NA,6,0.1307,NA,NA,278.4,5.4,NA,NA,"ENF",FALSE,FALSE
"567","US-GLE","2010",14749,14728,NA,NA,14767,14792,NA,NA,14802,14816,NA,NA,14820,14829,NA,NA,14834,14842,NA,NA,14859,14869,NA,NA,14893,14906,NA,NA,0,0.1341,NA,NA,4,0.1785,NA,NA,210.8,8.5,NA,NA,"ENF",FALSE,FALSE
"568","US-GLE","2011",15088,15155,NA,NA,15141,15170,NA,NA,15174,15188,NA,NA,15192,15200,NA,NA,15213,15215,NA,NA,15245,15245,NA,NA,15271,15355,NA,NA,0,0.12,NA,NA,5,0.176,NA,NA,308.2,5.4,NA,NA,"ENF",FALSE,FALSE
"569","US-GLE","2012",15467,15397,NA,NA,15496,15490,NA,NA,15520,15523,NA,NA,15534,15542,NA,NA,15552,15560,NA,NA,15590,15593,NA,NA,15623,15669,NA,NA,0,0.1307,NA,NA,5,0.1513,NA,NA,251.7,9.7,NA,NA,"ENF",FALSE,FALSE
"570","US-GLE","2013",15834,15771,NA,NA,15858,15871,NA,NA,15886,15895,NA,NA,15907,15911,NA,NA,15928,15928,NA,NA,15962,15957,NA,NA,15987,15979,NA,NA,0,0.1239,NA,NA,5,0.1717,NA,NA,288.5,9.8,NA,NA,"ENF",FALSE,FALSE
"571","US-Ha1","2001",11439,11439,NA,NA,11467,11458,NA,NA,11494,11482,NA,NA,11513,11504,NA,NA,11543,11529,NA,NA,11589,11597,NA,NA,11614,11625,NA,NA,0,0.2739,NA,NA,13,0.4243,NA,NA,623.8,20,NA,NA,"DBF",FALSE,FALSE
"572","US-Ha1","2002",11823,11814,NA,NA,11842,11835,NA,NA,11863,11860,NA,NA,11881,11881,NA,NA,11907,11917,NA,NA,11948,11975,NA,NA,11978,12011,NA,NA,0,0.2926,NA,NA,13,0.3723,NA,NA,541.2,18.3,NA,NA,"DBF",FALSE,FALSE
"573","US-Ha1","2003",12167,12135,NA,NA,12201,12194,NA,NA,12227,12219,NA,NA,12261,12240,NA,NA,12288,12269,NA,NA,12329,12331,NA,NA,12415,12353,NA,NA,0,0.2057,NA,NA,13,0.4712,NA,NA,833,26.7,NA,NA,"DBF",FALSE,FALSE
"574","US-Ha1","2004",12531,12535,NA,NA,12554,12552,NA,NA,12587,12574,NA,NA,12609,12593,NA,NA,12647,12635,NA,NA,12691,12702,NA,NA,12715,12730,NA,NA,0,0.2656,NA,NA,13,0.4012,NA,NA,711.4,17,NA,NA,"DBF",FALSE,FALSE
"575","US-Ha1","2005",12899,12896,NA,NA,12939,12923,NA,NA,12973,12945,NA,NA,12991,12963,NA,NA,13020,13007,NA,NA,13057,13072,NA,NA,13089,13101,NA,NA,0,0.2426,NA,NA,10,0.4312,NA,NA,580.8,21,NA,NA,"DBF",FALSE,FALSE
"576","US-Ha1","2006",13270,13243,NA,NA,13297,13286,NA,NA,13318,13310,NA,NA,13333,13328,NA,NA,13351,13363,NA,NA,13397,13420,NA,NA,13439,13443,NA,NA,0,0.2395,NA,NA,15,0.4237,NA,NA,633.9,23.1,NA,NA,"DBF",FALSE,FALSE
"577","US-Ha1","2007",13613,13629,NA,NA,13642,13652,NA,NA,13677,13676,NA,NA,13700,13696,NA,NA,13722,13724,NA,NA,13781,13794,NA,NA,13809,13821,NA,NA,0,0.2512,NA,NA,11,0.4405,NA,NA,676.8,21,NA,NA,"DBF",FALSE,FALSE
"578","US-Ha1","2008",13996,13996,NA,NA,14025,14019,NA,NA,14053,14041,NA,NA,14073,14062,NA,NA,14092,14093,NA,NA,14132,14155,NA,NA,14173,14185,NA,NA,0,0.2586,NA,NA,14,0.4162,NA,NA,731.7,19.4,NA,NA,"DBF",FALSE,FALSE
"579","US-Ha1","2009",14355,14357,NA,NA,14385,14376,NA,NA,14419,14398,NA,NA,14438,14418,NA,NA,14487,14461,NA,NA,14519,14527,NA,NA,14550,14552,NA,NA,0,0.2669,NA,NA,11,0.3753,NA,NA,627,16.8,NA,NA,"DBF",FALSE,FALSE
"580","US-Ha1","2010",14708,14702,NA,NA,14740,14735,NA,NA,14769,14765,NA,NA,14788,14789,NA,NA,14809,14835,NA,NA,14856,14885,NA,NA,14898,14908,NA,NA,0,0.2287,NA,NA,15,0.453,NA,NA,807.1,27.8,NA,NA,"DBF",FALSE,FALSE
"581","US-Ha1","2011",15090,15092,NA,NA,15126,15111,NA,NA,15160,15131,NA,NA,15176,15153,NA,NA,15198,15208,NA,NA,15242,15250,NA,NA,15270,15277,NA,NA,0,0.2863,NA,NA,14,0.3629,NA,NA,747,16,NA,NA,"DBF",FALSE,FALSE
"582","US-Ha1","2012",15451,15451,NA,NA,15480,15472,NA,NA,15502,15494,NA,NA,15518,15513,NA,NA,15537,15561,NA,NA,15598,15608,NA,NA,15626,15634,NA,NA,0,0.2769,NA,NA,14,0.4027,NA,NA,595.9,18.7,NA,NA,"DBF",FALSE,FALSE
"583","US-KS2","2003",12133,12127,NA,NA,12150,12146,NA,NA,12177,12210,NA,NA,12201,12226,NA,NA,12282,12277,NA,NA,12323,12302,NA,NA,12355,12380,NA,NA,2,0.3659,NA,NA,5,0.1481,NA,NA,273.4,11,NA,NA,"CSH",FALSE,FALSE
"584","US-Los","2001",11441,11443,NA,NA,11473,11465,NA,NA,11498,11505,NA,NA,11513,11529,NA,NA,11530,11552,NA,NA,11572,11588,NA,NA,11599,11617,NA,NA,0,0.1333,NA,NA,9,0.4485,NA,NA,390.4,27.6,NA,NA,"WET",FALSE,FALSE
"585","US-Los","2002",11827,11825,NA,NA,11845,11846,NA,NA,11867,11869,NA,NA,11882,11888,NA,NA,11900,11915,NA,NA,11931,11953,NA,NA,11953,11986,NA,NA,0,0.1487,NA,NA,9,0.4795,NA,NA,338.2,21.1,NA,NA,"WET",FALSE,FALSE
"586","US-Los","2003",12190,12184,NA,NA,12211,12210,NA,NA,12233,12237,NA,NA,12253,12258,NA,NA,12275,12282,NA,NA,12306,12321,NA,NA,12328,12354,NA,NA,0,0.1582,NA,NA,8,0.4529,NA,NA,334.4,23.9,NA,NA,"WET",FALSE,FALSE
"587","US-Los","2004",12555,12543,NA,NA,12573,12573,NA,NA,12594,12602,NA,NA,12615,12625,NA,NA,12635,12652,NA,NA,12668,12689,NA,NA,12694,12719,NA,NA,0,0.12,NA,NA,7,0.4687,NA,NA,284.2,26,NA,NA,"WET",FALSE,FALSE
"588","US-Los","2005",12907,12913,NA,NA,12933,12935,NA,NA,12960,12961,NA,NA,12978,12981,NA,NA,12998,13007,NA,NA,13031,13047,NA,NA,13060,13074,NA,NA,0,0.1582,NA,NA,9,0.4702,NA,NA,429.6,23.1,NA,NA,"WET",FALSE,FALSE
"589","US-Los","2006",13251,13277,NA,NA,13297,13298,NA,NA,13320,13322,NA,NA,13336,13341,NA,NA,13359,13367,NA,NA,13397,13408,NA,NA,13421,13433,NA,NA,0,0.1784,NA,NA,8,0.4196,NA,NA,378,18.8,NA,NA,"WET",FALSE,FALSE
"590","US-Los","2007",13533,13644,NA,NA,13595,13663,NA,NA,13688,13687,NA,NA,13707,13706,NA,NA,13730,13738,NA,NA,13761,13776,NA,NA,13782,13814,NA,NA,2,0.1744,NA,NA,6,0.4267,NA,NA,548.8,19.1,NA,NA,"WET",FALSE,FALSE
"591","US-MMS","2001",11426,11415,NA,NA,11444,11437,NA,NA,11472,11461,NA,NA,11497,11483,NA,NA,11564,11515,NA,NA,11595,11600,NA,NA,11616,11624,NA,NA,0,0.1574,NA,NA,12,0.6363,NA,NA,610.9,31.9,NA,NA,"DBF",FALSE,FALSE
